source;target;interaction;directed;
I391;4282;19;YANLIŞ;
I391;4283;19;YANLIŞ;
I391;4284;19;YANLIŞ;
I391;4285;19;YANLIŞ;
I391;4286;19;YANLIŞ;
I391;4287;19;YANLIŞ;
I391;4288;19;YANLIŞ;
I391;4289;19;YANLIŞ;
I391;4290;19;YANLIŞ;
I391;4291;19;YANLIŞ;
I391;4292;19;YANLIŞ;
I391;4293;19;YANLIŞ;
I391;4294;19;YANLIŞ;
I391;4295;19;YANLIŞ;
I391;4296;19;YANLIŞ;
I391;4297;19;YANLIŞ;
I391;4298;19;YANLIŞ;
I391;4299;19;YANLIŞ;
I391;4300;19;YANLIŞ;
I391;4301;19;YANLIŞ;
I391;4302;19;YANLIŞ;
I391;4303;19;YANLIŞ;
I391;4304;19;YANLIŞ;
I391;4305;19;YANLIŞ;
I391;4306;19;YANLIŞ;
I391;4307;19;YANLIŞ;
I391;4308;19;YANLIŞ;
I391;4309;19;YANLIŞ;
I391;4310;19;YANLIŞ;
I391;4311;19;YANLIŞ;
I391;4312;19;YANLIŞ;
I391;4313;19;YANLIŞ;
I391;4314;19;YANLIŞ;
I391;4315;19;YANLIŞ;
I391;4316;19;YANLIŞ;
I391;4317;19;YANLIŞ;
I391;4318;19;YANLIŞ;
I391;4319;19;YANLIŞ;
I391;4320;19;YANLIŞ;
I391;4321;19;YANLIŞ;
I391;4322;19;YANLIŞ;
I391;4323;19;YANLIŞ;
I391;4324;19;YANLIŞ;
I391;4325;19;YANLIŞ;
I391;4326;19;YANLIŞ;
I391;4327;19;YANLIŞ;
I391;4328;19;YANLIŞ;
I391;4329;19;YANLIŞ;
I391;4330;19;YANLIŞ;
I391;4331;19;YANLIŞ;
I391;4332;19;YANLIŞ;
I391;4333;19;YANLIŞ;
I391;4334;19;YANLIŞ;
I391;4335;19;YANLIŞ;
I391;4336;19;YANLIŞ;
I391;4337;19;YANLIŞ;
I391;4338;19;YANLIŞ;
I391;4339;19;YANLIŞ;
I391;4340;19;YANLIŞ;
I391;4341;19;YANLIŞ;
I391;4342;19;YANLIŞ;
I391;4343;19;YANLIŞ;
I391;4344;19;YANLIŞ;
I391;4345;19;YANLIŞ;
I391;4346;19;YANLIŞ;
I391;4347;19;YANLIŞ;
I391;4348;19;YANLIŞ;
I391;4349;19;YANLIŞ;
I391;4350;19;YANLIŞ;
I391;4351;19;YANLIŞ;
I391;4352;19;YANLIŞ;
I391;4353;19;YANLIŞ;
I391;4354;19;YANLIŞ;
I391;4355;19;YANLIŞ;
I391;4356;19;YANLIŞ;
I391;4357;19;YANLIŞ;
I391;4358;19;YANLIŞ;
I391;4359;19;YANLIŞ;
I391;4360;19;YANLIŞ;
I391;4361;19;YANLIŞ;
I391;4362;19;YANLIŞ;
I391;4363;19;YANLIŞ;
I391;4364;19;YANLIŞ;
I391;4365;19;YANLIŞ;
I391;4366;19;YANLIŞ;
I391;4367;19;YANLIŞ;
I391;4368;19;YANLIŞ;
I391;4369;19;YANLIŞ;
I391;4370;19;YANLIŞ;
I391;4371;19;YANLIŞ;
I391;4372;19;YANLIŞ;
I391;4373;19;YANLIŞ;
I391;4374;19;YANLIŞ;
I391;4375;19;YANLIŞ;
I391;4376;19;YANLIŞ;
I391;4377;19;YANLIŞ;
I391;4378;19;YANLIŞ;
I391;4379;19;YANLIŞ;
I391;4380;19;YANLIŞ;
I391;4381;19;YANLIŞ;
I391;4382;19;YANLIŞ;
I391;4383;19;YANLIŞ;
I391;4384;19;YANLIŞ;
I391;4385;19;YANLIŞ;
I391;4386;19;YANLIŞ;
I391;4387;19;YANLIŞ;
I391;4388;19;YANLIŞ;
I391;4389;19;YANLIŞ;
I391;4390;19;YANLIŞ;
I391;4391;19;YANLIŞ;
I391;4392;19;YANLIŞ;
I391;4393;19;YANLIŞ;
I391;4394;19;YANLIŞ;
I391;4395;19;YANLIŞ;
I391;4396;19;YANLIŞ;
I391;4397;19;YANLIŞ;
I391;4398;19;YANLIŞ;
I391;4399;19;YANLIŞ;
I391;4400;19;YANLIŞ;
I391;4401;19;YANLIŞ;
I391;4402;19;YANLIŞ;
I391;4403;19;YANLIŞ;
I391;4404;19;YANLIŞ;
I391;4405;19;YANLIŞ;
I391;4406;19;YANLIŞ;
I391;4407;19;YANLIŞ;
I391;4408;19;YANLIŞ;
I391;4409;19;YANLIŞ;
I391;4410;19;YANLIŞ;
I391;4411;19;YANLIŞ;
I391;4412;19;YANLIŞ;
I391;4413;19;YANLIŞ;
I391;4414;19;YANLIŞ;
I391;4415;19;YANLIŞ;
I391;4416;19;YANLIŞ;
I391;4417;19;YANLIŞ;
I391;4418;19;YANLIŞ;
I391;4419;19;YANLIŞ;
I391;4420;19;YANLIŞ;
I391;4421;19;YANLIŞ;
I391;4422;19;YANLIŞ;
I391;4423;19;YANLIŞ;
I391;4424;19;YANLIŞ;
I391;4425;19;YANLIŞ;
I391;4426;19;YANLIŞ;
I391;4427;19;YANLIŞ;
I391;4428;19;YANLIŞ;
I391;4429;19;YANLIŞ;
I391;4430;19;YANLIŞ;
I391;4431;19;YANLIŞ;
I391;4432;19;YANLIŞ;
I391;4433;19;YANLIŞ;
I391;4434;19;YANLIŞ;
I391;4435;19;YANLIŞ;
I391;4436;19;YANLIŞ;
I391;4437;19;YANLIŞ;
I391;4438;19;YANLIŞ;
I391;4439;19;YANLIŞ;
I391;4440;19;YANLIŞ;
I391;4441;19;YANLIŞ;
I391;4442;19;YANLIŞ;
I391;4443;19;YANLIŞ;
I391;4444;19;YANLIŞ;
I391;4445;19;YANLIŞ;
I391;4446;19;YANLIŞ;
I391;4447;19;YANLIŞ;
I391;4448;19;YANLIŞ;
I391;4449;19;YANLIŞ;
I391;4450;19;YANLIŞ;
I391;4451;19;YANLIŞ;
I391;4452;19;YANLIŞ;
I391;4453;19;YANLIŞ;
I391;4454;19;YANLIŞ;
I391;4455;19;YANLIŞ;
I391;4456;19;YANLIŞ;
I391;4457;19;YANLIŞ;
I391;4458;19;YANLIŞ;
I391;4459;19;YANLIŞ;
I391;4460;19;YANLIŞ;
I391;4461;19;YANLIŞ;
I391;4462;19;YANLIŞ;
I391;4463;19;YANLIŞ;
I391;4464;19;YANLIŞ;
I391;4465;19;YANLIŞ;
I391;4466;19;YANLIŞ;
I391;4467;19;YANLIŞ;
I391;4468;19;YANLIŞ;
I391;4469;19;YANLIŞ;
I391;4470;19;YANLIŞ;
I391;4471;19;YANLIŞ;
I391;4472;19;YANLIŞ;
I391;4473;19;YANLIŞ;
I391;4474;19;YANLIŞ;
I391;4475;19;YANLIŞ;
I391;4476;19;YANLIŞ;
I391;4477;19;YANLIŞ;
I391;4478;19;YANLIŞ;
I391;4479;19;YANLIŞ;
I391;4480;19;YANLIŞ;
I391;4481;19;YANLIŞ;
I391;4482;19;YANLIŞ;
I391;4483;19;YANLIŞ;
I391;4484;19;YANLIŞ;
I391;4485;19;YANLIŞ;
I391;4486;19;YANLIŞ;
I391;4487;19;YANLIŞ;
I391;4488;19;YANLIŞ;
I391;4489;19;YANLIŞ;
I391;4490;19;YANLIŞ;
I391;4491;19;YANLIŞ;
I391;4492;19;YANLIŞ;
I391;4493;19;YANLIŞ;
I391;4494;19;YANLIŞ;
I391;4495;19;YANLIŞ;
I391;4496;19;YANLIŞ;
I391;4497;19;YANLIŞ;
I391;4498;19;YANLIŞ;
I391;4499;19;YANLIŞ;
I391;4500;19;YANLIŞ;
I391;4501;19;YANLIŞ;
I391;4502;19;YANLIŞ;
I391;4503;19;YANLIŞ;
I391;4504;19;YANLIŞ;
I391;4505;19;YANLIŞ;
I391;4506;19;YANLIŞ;
I391;4507;19;YANLIŞ;
I391;4508;19;YANLIŞ;
I391;4509;19;YANLIŞ;
I391;4510;19;YANLIŞ;
I391;4511;19;YANLIŞ;
I391;4512;19;YANLIŞ;
I391;4513;19;YANLIŞ;
I391;4514;19;YANLIŞ;
I391;4515;19;YANLIŞ;
I391;4516;19;YANLIŞ;
I391;4517;19;YANLIŞ;
I391;4518;19;YANLIŞ;
I391;4519;19;YANLIŞ;
I391;4520;19;YANLIŞ;
I391;4521;19;YANLIŞ;
I391;4522;19;YANLIŞ;
I391;4523;19;YANLIŞ;
I391;4524;19;YANLIŞ;
I391;4525;19;YANLIŞ;
I391;4526;19;YANLIŞ;
I391;4527;19;YANLIŞ;
I391;4528;19;YANLIŞ;
I391;4529;19;YANLIŞ;
I391;4530;19;YANLIŞ;
I391;4531;19;YANLIŞ;
I391;4532;19;YANLIŞ;
I391;4533;19;YANLIŞ;
I391;4534;19;YANLIŞ;
I391;4535;19;YANLIŞ;
I391;4536;19;YANLIŞ;
I391;4537;19;YANLIŞ;
I391;4538;19;YANLIŞ;
I391;4539;19;YANLIŞ;
I391;4540;19;YANLIŞ;
I391;4541;19;YANLIŞ;
I391;4542;19;YANLIŞ;
I391;4543;19;YANLIŞ;
I391;4544;19;YANLIŞ;
I391;4545;19;YANLIŞ;
I391;4546;19;YANLIŞ;
I391;4547;19;YANLIŞ;
I391;4548;19;YANLIŞ;
I391;4549;19;YANLIŞ;
I391;4550;19;YANLIŞ;
I391;4551;19;YANLIŞ;
I391;4552;19;YANLIŞ;
I391;4553;19;YANLIŞ;
I391;4554;19;YANLIŞ;
I391;4555;19;YANLIŞ;
I391;4556;19;YANLIŞ;
I391;4557;19;YANLIŞ;
I391;4558;19;YANLIŞ;
I391;4559;19;YANLIŞ;
I391;4560;19;YANLIŞ;
I391;4561;19;YANLIŞ;
I391;4562;19;YANLIŞ;
I391;4563;19;YANLIŞ;
I391;4564;19;YANLIŞ;
I391;4565;19;YANLIŞ;
I391;4566;19;YANLIŞ;
I391;4567;19;YANLIŞ;
I391;4568;19;YANLIŞ;
I391;4569;19;YANLIŞ;
I391;4570;19;YANLIŞ;
I391;4571;19;YANLIŞ;
I391;4572;19;YANLIŞ;
I391;4573;19;YANLIŞ;
I391;4574;19;YANLIŞ;
I391;4575;19;YANLIŞ;
I391;4576;19;YANLIŞ;
I391;4577;19;YANLIŞ;
I391;4578;19;YANLIŞ;
I391;4579;19;YANLIŞ;
I391;4580;19;YANLIŞ;
I391;4581;19;YANLIŞ;
I391;4582;19;YANLIŞ;
I391;4583;19;YANLIŞ;
I391;4584;19;YANLIŞ;
I391;4585;19;YANLIŞ;
I391;4586;19;YANLIŞ;
I391;4587;19;YANLIŞ;
I391;4588;19;YANLIŞ;
I391;4589;19;YANLIŞ;
I391;4590;19;YANLIŞ;
I391;4591;19;YANLIŞ;
I391;4592;19;YANLIŞ;
I391;4593;19;YANLIŞ;
I391;4594;19;YANLIŞ;
I391;4595;19;YANLIŞ;
I391;4596;19;YANLIŞ;
I391;4597;19;YANLIŞ;
I391;4598;19;YANLIŞ;
I391;4599;19;YANLIŞ;
I391;4600;19;YANLIŞ;
I391;4601;19;YANLIŞ;
I391;4602;19;YANLIŞ;
I391;4603;19;YANLIŞ;
I391;4604;19;YANLIŞ;
I391;4605;19;YANLIŞ;
I391;4606;19;YANLIŞ;
I391;4607;19;YANLIŞ;
I391;4608;19;YANLIŞ;
I391;4609;19;YANLIŞ;
I391;4610;19;YANLIŞ;
I391;4611;19;YANLIŞ;
I391;4612;19;YANLIŞ;
I391;4613;19;YANLIŞ;
I391;4614;19;YANLIŞ;
I391;4615;19;YANLIŞ;
I391;4616;19;YANLIŞ;
I391;4617;19;YANLIŞ;
I391;4618;19;YANLIŞ;
I391;4619;19;YANLIŞ;
I391;4620;19;YANLIŞ;
I391;4621;19;YANLIŞ;
I391;4622;19;YANLIŞ;
I391;4623;19;YANLIŞ;
I391;4624;19;YANLIŞ;
I391;4625;19;YANLIŞ;
I391;4626;19;YANLIŞ;
I391;4627;19;YANLIŞ;
I391;4628;19;YANLIŞ;
I391;4629;19;YANLIŞ;
I391;4630;19;YANLIŞ;
I391;4631;19;YANLIŞ;
I391;4632;19;YANLIŞ;
I391;4633;19;YANLIŞ;
I391;4634;19;YANLIŞ;
I391;4635;19;YANLIŞ;
I391;4636;19;YANLIŞ;
I391;4637;19;YANLIŞ;
I391;4638;19;YANLIŞ;
I391;4639;19;YANLIŞ;
I391;4640;19;YANLIŞ;
I391;4641;19;YANLIŞ;
I391;4642;19;YANLIŞ;
I391;4643;19;YANLIŞ;
I391;4644;19;YANLIŞ;
I391;4645;19;YANLIŞ;
I391;4646;19;YANLIŞ;
I391;4647;19;YANLIŞ;
I391;4648;19;YANLIŞ;
I391;4649;19;YANLIŞ;
I391;4650;19;YANLIŞ;
I391;4651;19;YANLIŞ;
I391;4652;19;YANLIŞ;
I391;4653;19;YANLIŞ;
I391;4654;19;YANLIŞ;
I391;4655;19;YANLIŞ;
I391;4656;19;YANLIŞ;
I391;4657;19;YANLIŞ;
I391;4658;19;YANLIŞ;
I391;4659;19;YANLIŞ;
I391;4660;19;YANLIŞ;
I391;4661;19;YANLIŞ;
I391;4662;19;YANLIŞ;
I391;4663;19;YANLIŞ;
I391;4664;19;YANLIŞ;
I391;4665;19;YANLIŞ;
I391;4666;19;YANLIŞ;
I391;4667;19;YANLIŞ;
I391;4668;19;YANLIŞ;
I391;4669;19;YANLIŞ;
I391;4670;19;YANLIŞ;
I391;4671;19;YANLIŞ;
I391;4672;19;YANLIŞ;
I391;4673;19;YANLIŞ;
I391;4674;19;YANLIŞ;
I391;4675;19;YANLIŞ;
I391;4676;19;YANLIŞ;
I391;4677;19;YANLIŞ;
I391;4678;19;YANLIŞ;
I391;4679;19;YANLIŞ;
I391;4680;19;YANLIŞ;
I391;4681;19;YANLIŞ;
I391;4682;19;YANLIŞ;
I391;4683;19;YANLIŞ;
I391;4684;19;YANLIŞ;
I391;4685;19;YANLIŞ;
I391;4686;19;YANLIŞ;
I391;4687;19;YANLIŞ;
I391;4688;19;YANLIŞ;
I391;4689;19;YANLIŞ;
I391;4690;19;YANLIŞ;
I391;4691;19;YANLIŞ;
I391;4692;19;YANLIŞ;
I391;4693;19;YANLIŞ;
I391;4694;19;YANLIŞ;
I391;4695;19;YANLIŞ;
I391;4696;19;YANLIŞ;
I391;4697;19;YANLIŞ;
I391;4698;19;YANLIŞ;
I391;4699;19;YANLIŞ;
I391;4700;19;YANLIŞ;
I391;4701;19;YANLIŞ;
I391;4702;19;YANLIŞ;
I391;4703;19;YANLIŞ;
I391;4704;19;YANLIŞ;
I391;4705;19;YANLIŞ;
I391;4706;19;YANLIŞ;
I391;4707;19;YANLIŞ;
I391;4708;19;YANLIŞ;
I391;4709;19;YANLIŞ;
I391;4710;19;YANLIŞ;
I391;4711;19;YANLIŞ;
I391;4712;19;YANLIŞ;
I391;4713;19;YANLIŞ;
I391;4714;19;YANLIŞ;
I391;4715;19;YANLIŞ;
I391;4716;19;YANLIŞ;
I391;4717;19;YANLIŞ;
I391;4718;19;YANLIŞ;
I391;4719;19;YANLIŞ;
I391;4720;19;YANLIŞ;
I391;4721;19;YANLIŞ;
I391;4722;19;YANLIŞ;
I391;4723;19;YANLIŞ;
I391;4724;19;YANLIŞ;
I391;4725;19;YANLIŞ;
I391;4726;19;YANLIŞ;
I391;4727;19;YANLIŞ;
I391;4728;19;YANLIŞ;
I391;4729;19;YANLIŞ;
I391;4730;19;YANLIŞ;
I391;4731;19;YANLIŞ;
I391;4732;19;YANLIŞ;
I391;4733;19;YANLIŞ;
I391;4734;19;YANLIŞ;
I391;4735;19;YANLIŞ;
I391;4736;19;YANLIŞ;
I391;4737;19;YANLIŞ;
I391;4738;19;YANLIŞ;
I391;4739;19;YANLIŞ;
I391;4740;19;YANLIŞ;
I391;4741;19;YANLIŞ;
I391;4742;19;YANLIŞ;
I391;4743;19;YANLIŞ;
I391;4744;19;YANLIŞ;
I391;4745;19;YANLIŞ;
I391;4746;19;YANLIŞ;
I391;4747;19;YANLIŞ;
I391;4748;19;YANLIŞ;
I391;4749;19;YANLIŞ;
I391;4750;19;YANLIŞ;
I391;4751;19;YANLIŞ;
I391;4752;19;YANLIŞ;
I391;4753;19;YANLIŞ;
I391;4754;19;YANLIŞ;
I391;4755;19;YANLIŞ;
I391;4756;19;YANLIŞ;
I391;4757;19;YANLIŞ;
I391;4758;19;YANLIŞ;
I391;4759;19;YANLIŞ;
I391;4760;19;YANLIŞ;
I391;4761;19;YANLIŞ;
I391;4762;19;YANLIŞ;
I391;4763;19;YANLIŞ;
I391;4764;19;YANLIŞ;
I391;4765;19;YANLIŞ;
I391;4766;19;YANLIŞ;
I391;4767;19;YANLIŞ;
I391;4768;19;YANLIŞ;
I391;4769;19;YANLIŞ;
I391;4770;19;YANLIŞ;
I391;4771;19;YANLIŞ;
I391;4772;19;YANLIŞ;
I391;4773;19;YANLIŞ;
I391;4774;19;YANLIŞ;
I391;4775;19;YANLIŞ;
I391;4776;19;YANLIŞ;
I391;4777;19;YANLIŞ;
I391;4778;19;YANLIŞ;
I391;4779;19;YANLIŞ;
I391;4780;19;YANLIŞ;
I391;4781;19;YANLIŞ;
I391;4782;19;YANLIŞ;
I391;4783;19;YANLIŞ;
I391;4784;19;YANLIŞ;
I391;4785;19;YANLIŞ;
I391;4786;19;YANLIŞ;
I391;4787;19;YANLIŞ;
I391;4788;19;YANLIŞ;
I391;4789;19;YANLIŞ;
I391;4790;19;YANLIŞ;
I391;4791;19;YANLIŞ;
I391;4792;19;YANLIŞ;
I391;4793;19;YANLIŞ;
I391;4794;19;YANLIŞ;
I391;4795;19;YANLIŞ;
I391;4796;19;YANLIŞ;
I391;4797;19;YANLIŞ;
I391;4798;19;YANLIŞ;
I391;4799;19;YANLIŞ;
I391;4800;19;YANLIŞ;
I391;4801;19;YANLIŞ;
I391;4802;19;YANLIŞ;
I391;4803;19;YANLIŞ;
I391;4804;19;YANLIŞ;
I391;4805;19;YANLIŞ;
I391;4806;19;YANLIŞ;
I391;4807;19;YANLIŞ;
I391;4808;19;YANLIŞ;
I391;4809;19;YANLIŞ;
I391;4810;19;YANLIŞ;
I391;4811;19;YANLIŞ;
I391;4812;19;YANLIŞ;
I391;4813;19;YANLIŞ;
I388;I385;0;YANLIŞ;
I388;I385;7;YANLIŞ;
I388;I385;9;YANLIŞ;
I388;4814;0;YANLIŞ;
I388;I386;7;YANLIŞ;
I388;I386;9;YANLIŞ;
I195;I386;5;DOĞRU;
I195;I386;6;DOĞRU;
I386;4815;6;YANLIŞ;
I195;I137;5;YANLIŞ;
I195;I145;5;YANLIŞ;
I195;5776;9;YANLIŞ;
I195;5777;9;YANLIŞ;
I195;5778;6;YANLIŞ;
I382;I378;0;YANLIŞ;
I382;I378;4;YANLIŞ;
I382;I378;7;YANLIŞ;
I382;I378;9;YANLIŞ;
I382;4816;0;YANLIŞ;
I380;I322;6;YANLIŞ;
I380;4817;10;YANLIŞ;
I380;4818;10;YANLIŞ;
I380;4819;10;YANLIŞ;
I380;4820;10;YANLIŞ;
I380;4821;10;YANLIŞ;
I380;4822;10;YANLIŞ;
I380;4823;10;YANLIŞ;
I380;4824;10;YANLIŞ;
I380;4825;10;YANLIŞ;
I380;4826;10;YANLIŞ;
I380;4827;10;YANLIŞ;
I380;4828;10;YANLIŞ;
I380;4829;10;YANLIŞ;
I380;4830;10;YANLIŞ;
I380;4831;10;YANLIŞ;
I380;4832;10;YANLIŞ;
I380;4833;10;YANLIŞ;
I380;4834;10;YANLIŞ;
I380;4835;10;YANLIŞ;
I380;4836;10;YANLIŞ;
I380;4837;10;YANLIŞ;
I380;4838;10;YANLIŞ;
I380;4839;10;YANLIŞ;
I380;4840;10;YANLIŞ;
I380;4841;10;YANLIŞ;
I380;4842;10;YANLIŞ;
I380;4843;10;YANLIŞ;
I380;4844;10;YANLIŞ;
I380;4845;10;YANLIŞ;
I380;4846;10;YANLIŞ;
I380;4847;10;YANLIŞ;
I380;4848;10;YANLIŞ;
I380;4849;10;YANLIŞ;
I380;4850;10;YANLIŞ;
I380;4851;10;YANLIŞ;
I380;4852;10;YANLIŞ;
I380;4853;10;YANLIŞ;
I380;4854;10;YANLIŞ;
I380;4855;10;YANLIŞ;
I380;4856;10;YANLIŞ;
I380;4857;10;YANLIŞ;
I380;4858;10;YANLIŞ;
I380;4859;10;YANLIŞ;
I380;4860;10;YANLIŞ;
I380;4861;10;YANLIŞ;
I380;4862;10;YANLIŞ;
I380;4863;10;YANLIŞ;
I380;4864;10;YANLIŞ;
I380;4865;10;YANLIŞ;
I380;4866;10;YANLIŞ;
I380;4867;10;YANLIŞ;
I380;4868;10;YANLIŞ;
I380;4869;10;YANLIŞ;
I380;4870;10;YANLIŞ;
I380;4871;10;YANLIŞ;
I380;4872;10;YANLIŞ;
I380;4873;10;YANLIŞ;
I380;4874;10;YANLIŞ;
I380;4875;10;YANLIŞ;
I380;4876;10;YANLIŞ;
I380;4877;10;YANLIŞ;
I380;4878;10;YANLIŞ;
I380;4879;10;YANLIŞ;
I380;4880;10;YANLIŞ;
I380;4881;10;YANLIŞ;
I380;4882;10;YANLIŞ;
I380;4883;10;YANLIŞ;
I380;4884;10;YANLIŞ;
I380;4885;10;YANLIŞ;
I380;4886;10;YANLIŞ;
I380;4887;10;YANLIŞ;
I380;4888;10;YANLIŞ;
I380;4889;10;YANLIŞ;
I380;4890;10;YANLIŞ;
I380;4891;10;YANLIŞ;
I380;4892;10;YANLIŞ;
I380;4893;10;YANLIŞ;
I380;4894;10;YANLIŞ;
I380;4895;10;YANLIŞ;
I380;4896;10;YANLIŞ;
I380;4897;10;YANLIŞ;
I380;4898;10;YANLIŞ;
I380;4899;10;YANLIŞ;
I380;4900;10;YANLIŞ;
I380;4901;10;YANLIŞ;
I380;4902;10;YANLIŞ;
I380;4903;10;YANLIŞ;
I380;4904;10;YANLIŞ;
I380;4905;10;YANLIŞ;
I380;4906;10;YANLIŞ;
I380;4907;10;YANLIŞ;
I380;4908;10;YANLIŞ;
I380;4909;10;YANLIŞ;
I380;4910;10;YANLIŞ;
I380;4911;10;YANLIŞ;
I380;4912;10;YANLIŞ;
I380;4913;10;YANLIŞ;
I380;4914;10;YANLIŞ;
I380;4915;10;YANLIŞ;
I380;4916;10;YANLIŞ;
I380;4917;10;YANLIŞ;
I380;4918;10;YANLIŞ;
I380;4919;10;YANLIŞ;
I380;4920;10;YANLIŞ;
I380;4921;10;YANLIŞ;
I380;4922;10;YANLIŞ;
I380;4923;10;YANLIŞ;
I380;4924;10;YANLIŞ;
I380;4925;10;YANLIŞ;
I380;4926;10;YANLIŞ;
I380;4927;10;YANLIŞ;
I380;4928;10;YANLIŞ;
I380;4929;10;YANLIŞ;
I380;4930;10;YANLIŞ;
I380;4931;10;YANLIŞ;
I380;4932;10;YANLIŞ;
I380;4933;10;YANLIŞ;
I380;4934;10;YANLIŞ;
I380;4935;10;YANLIŞ;
I380;4936;10;YANLIŞ;
I380;4937;10;YANLIŞ;
I380;4938;10;YANLIŞ;
I380;4939;10;YANLIŞ;
I380;4940;10;YANLIŞ;
I380;4941;10;YANLIŞ;
I380;4942;10;YANLIŞ;
I380;4943;10;YANLIŞ;
I380;4944;10;YANLIŞ;
I380;4945;10;YANLIŞ;
I380;4946;10;YANLIŞ;
I380;4947;10;YANLIŞ;
I380;4948;10;YANLIŞ;
I380;4949;10;YANLIŞ;
I380;4950;10;YANLIŞ;
I380;4951;10;YANLIŞ;
I380;4952;10;YANLIŞ;
I380;4953;10;YANLIŞ;
I380;4954;10;YANLIŞ;
I380;4955;10;YANLIŞ;
I380;4956;10;YANLIŞ;
I380;4957;10;YANLIŞ;
I380;4958;10;YANLIŞ;
I380;4959;10;YANLIŞ;
I380;4960;10;YANLIŞ;
I380;4961;10;YANLIŞ;
I380;4962;10;YANLIŞ;
I380;4963;10;YANLIŞ;
I380;4964;10;YANLIŞ;
I380;4965;10;YANLIŞ;
I380;4966;10;YANLIŞ;
I380;4967;10;YANLIŞ;
I380;4968;10;YANLIŞ;
I380;4969;10;YANLIŞ;
I380;4970;10;YANLIŞ;
I380;4971;10;YANLIŞ;
I380;4972;10;YANLIŞ;
I380;4973;10;YANLIŞ;
I380;4974;10;YANLIŞ;
I380;4975;10;YANLIŞ;
I380;4976;10;YANLIŞ;
I380;4977;10;YANLIŞ;
I380;4978;10;YANLIŞ;
I380;4979;10;YANLIŞ;
I380;4980;10;YANLIŞ;
I380;4981;10;YANLIŞ;
I380;4982;10;YANLIŞ;
I380;4983;10;YANLIŞ;
I380;4984;10;YANLIŞ;
I380;4985;10;YANLIŞ;
I380;4986;10;YANLIŞ;
I380;4987;10;YANLIŞ;
I380;4988;10;YANLIŞ;
I380;4989;10;YANLIŞ;
I380;4990;10;YANLIŞ;
I380;4991;10;YANLIŞ;
I380;4992;10;YANLIŞ;
I380;4993;10;YANLIŞ;
I380;4994;10;YANLIŞ;
I380;4995;10;YANLIŞ;
I380;4996;10;YANLIŞ;
I380;4997;10;YANLIŞ;
I380;4998;10;YANLIŞ;
I380;4999;10;YANLIŞ;
I380;5000;10;YANLIŞ;
I380;5001;10;YANLIŞ;
I380;5002;10;YANLIŞ;
I380;5003;10;YANLIŞ;
I380;5004;10;YANLIŞ;
I380;5005;10;YANLIŞ;
I380;5006;10;YANLIŞ;
I380;5007;10;YANLIŞ;
I380;5008;10;YANLIŞ;
I380;5009;10;YANLIŞ;
I380;5010;10;YANLIŞ;
I380;5011;10;YANLIŞ;
I380;5012;10;YANLIŞ;
I380;5013;10;YANLIŞ;
I380;5014;10;YANLIŞ;
I380;5015;10;YANLIŞ;
I380;5016;10;YANLIŞ;
I380;5017;10;YANLIŞ;
I380;5018;10;YANLIŞ;
I380;5019;10;YANLIŞ;
I380;5020;10;YANLIŞ;
I380;5021;10;YANLIŞ;
I380;5022;10;YANLIŞ;
I380;5023;10;YANLIŞ;
I380;5024;10;YANLIŞ;
I380;5025;10;YANLIŞ;
I380;5026;10;YANLIŞ;
I380;5027;10;YANLIŞ;
I380;5028;10;YANLIŞ;
I380;5029;10;YANLIŞ;
I380;5030;10;YANLIŞ;
I380;5031;10;YANLIŞ;
I380;5032;10;YANLIŞ;
I380;5033;10;YANLIŞ;
I380;5034;10;YANLIŞ;
I380;5035;10;YANLIŞ;
I380;5036;10;YANLIŞ;
I380;5037;10;YANLIŞ;
I380;5038;10;YANLIŞ;
I380;5039;10;YANLIŞ;
I380;5040;10;YANLIŞ;
I380;5041;10;YANLIŞ;
I380;5042;10;YANLIŞ;
I380;5043;10;YANLIŞ;
I380;5044;10;YANLIŞ;
I380;5045;10;YANLIŞ;
I380;5046;10;YANLIŞ;
I380;5047;10;YANLIŞ;
I380;5048;10;YANLIŞ;
I380;5049;10;YANLIŞ;
I380;5050;10;YANLIŞ;
I380;5051;10;YANLIŞ;
I380;5052;10;YANLIŞ;
I380;5053;10;YANLIŞ;
I380;5054;10;YANLIŞ;
I380;5055;10;YANLIŞ;
I380;5056;10;YANLIŞ;
I380;5057;10;YANLIŞ;
I380;5058;10;YANLIŞ;
I380;5059;10;YANLIŞ;
I380;5060;10;YANLIŞ;
I380;5061;10;YANLIŞ;
I380;5062;10;YANLIŞ;
I380;5063;10;YANLIŞ;
I380;5064;10;YANLIŞ;
I380;5065;10;YANLIŞ;
I380;5066;10;YANLIŞ;
I380;5067;10;YANLIŞ;
I380;5068;10;YANLIŞ;
I380;5069;10;YANLIŞ;
I380;5070;10;YANLIŞ;
I380;5071;10;YANLIŞ;
I380;5072;10;YANLIŞ;
I380;5073;10;YANLIŞ;
I380;5074;10;YANLIŞ;
I380;5075;10;YANLIŞ;
I380;5076;10;YANLIŞ;
I380;5077;10;YANLIŞ;
I380;5078;10;YANLIŞ;
I380;5079;10;YANLIŞ;
I380;5080;10;YANLIŞ;
I380;5081;10;YANLIŞ;
I380;5082;10;YANLIŞ;
I380;5083;10;YANLIŞ;
I380;5084;10;YANLIŞ;
I380;5085;10;YANLIŞ;
I380;5086;10;YANLIŞ;
